Mean_time	Mean_qlow	Mean_qup	Priors
t_n1342	2624.032	2404.71	2846.23	0
t_n1343	2471.062	2253.97	2689.62	0
t_n1344	2336.712	2121.56	2551.58	0
t_n1345	2201.777	1989.96	2415.37	0
t_n1346	2076.379	1869.57	2288.41	0
t_n1347	1912.824	1694.25	2132.34	0
t_n1348	1740.869	1516.75	1968.18	0
t_n1349	1469.708	1243.51	1704.94	0
t_n1350	1265.334	1045.76	1497.82	0
t_n1351	1136.008	921.83	1365.05	0
t_n1352	912.697	675.52	1158.42	0
t_n1353	657.727	445.69	897.08	0
t_n1354	1906.198	1696.68	2123.58	0
t_n1355	1590.942	1320.8	1850.62	0
t_n1356	1132.421	824.05	1437.51	0
t_n1357	1741.566	1524.4	1963.99	0
t_n1358	1521.792	1301.12	1750.25	0
t_n1359	1178.057	965.49	1401.24	0
t_n1360	983.34	779.2	1206.07	0
t_n1361	763.125	563.74	985.98	0
t_n1362	1954.968	1582.33	2259.59	0
t_n1363	1919.231	1501.07	2272.66	0
t_n1364	1599.778	1166.56	1999.49	0
t_n1365	1863.414	1378.57	2271.95	0
t_n1366	1304.253	834.63	1838.79	0
t_n1367	2449.258	2145.76	2735.94	0
t_n1368	2132.515	1811.6	2442.59	0
t_n1369	1881.102	1563.11	2206.99	0
t_n1370	1567.044	1250.36	1902.27	0
t_n1371	1290.273	964.58	1632.84	0
t_n1372	1474.675	1017.74	2054.7	0
t_n1373	752.713	467.65	1150.25	0
t_n1374	2902.922	2443.4	3236.71	0
t_n1375	2062.483	1400.58	2620.23	0
t_n1376	3331.149	3129.89	3548.9	0
t_n1377_TG-OXYPHOTOBACTERIA	3121.869	2955.33	3330.76	B(2.945,4.520,1e-300,1e-300)
t_n1378_CG-OXYPHOTOBACTERIA	2091.633	1917.11	2365.1	B(2.0136,3.448,0.025,0.025)
t_n1379	1596.669	1317.39	1893.27	0
t_n1380	1340.379	1102.27	1610.46	0
t_n1381	1096.645	897.5	1332.45	0
t_n1382	862.872	712.38	1039.96	0
t_n1383	775.466	637.47	937.97	0
t_n1384	689.991	553.94	850.13	0
t_n1385	541.156	401.76	694.56	0
t_n1386	410.634	275.52	570.91	0
t_n1387_TG-NOSTOCALES	548.924	434.94	676.7	B(0.996,3.261,0.025,1e-300)
t_n1388	369.206	273.35	479.46	0
t_n1389	281.883	183.35	396.45	0
t_n1390	234.914	149.73	339.12	0
t_n1391	2825.551	2458.85	3115.54	0
t_n1392	2158.383	1556.39	2628.3	0
t_n1393	1535.559	1039.98	2177.62	0
t_n1394	1184.634	728.89	1796.35	0
t_n1395	3536.99	2868.46	3952.56	0
t_n1396	1743.688	1249.89	2365.13	0
t_n1397	1418.886	930.2	2046.65	0
t_n1398	1368.945	886.5	1997.6	0
t_n1399	3304.974	2449.62	3931.94	0
