Mean_time	Mean_qlow	Mean_qup	Priors
t_n1341	2735.823	2519.98	2946.18	0
t_n1342	2628.191	2413.43	2839.35	0
t_n1343	2475.63	2263.98	2682.93	0
t_n1344	2341.53	2133.62	2546.71	0
t_n1345	2206.715	1998.69	2412.07	0
t_n1346	2080.833	1876.65	2286.06	0
t_n1347	1917.191	1705.75	2127.65	0
t_n1348	1744.791	1524.51	1966.43	0
t_n1349	1473.527	1252.29	1704	0
t_n1350	1269.627	1054.31	1499.57	0
t_n1351	1140.889	927.89	1369.13	0
t_n1352	918.034	680.7	1162.49	0
t_n1353	662.351	449.2	899.74	0
t_n1354	1910.454	1703.8	2118.84	0
t_n1355	1594.289	1324.1	1850.78	0
t_n1356	1135.665	823.68	1443.28	0
t_n1357	1746.722	1533.3	1965.55	0
t_n1358	1526.261	1307.54	1752.11	0
t_n1359	1180.078	966.37	1403.04	0
t_n1360	985.731	779.55	1204.91	0
t_n1361	765.542	565.11	990.44	0
t_n1362	1960.28	1589.63	2262.44	0
t_n1363	1924.745	1505.2	2279	0
t_n1364	1601.956	1169.88	2004.24	0
t_n1365	1868.755	1390.65	2274.7	0
t_n1366	1307.508	841.33	1836.42	0
t_n1367	2456.418	2161.15	2730.18	0
t_n1368	2139.77	1822.44	2444.96	0
t_n1369	1888.969	1568.12	2202.63	0
t_n1370	1574.296	1253.59	1901.25	0
t_n1371	1296.803	971.73	1635.13	0
t_n1372	1475.771	1025.03	2041.27	0
t_n1373	752.194	466.8	1149.87	0
t_n1374	2890.894	2442.49	3231.72	0
t_n1375	2051.018	1391.54	2612.44	0
t_n1376	3267.74	3109.65	3459.12	0
t_n1377_TG-OXYPHOTOBACTERIA	3020.664	2947.52	3186.1	B(2.945,4.520,1e-300,1e-300)
t_n1378_CG-OXYPHOTOBACTERIA	2081.969	1913.39	2334.19	B(2.0136,3.448,0.025,0.025)
t_n1379	1594.599	1322.54	1874.92	0
t_n1380	1341.968	1105.45	1606.25	0
t_n1381	1098.816	901.53	1329.1	0
t_n1382	865.736	715.65	1041.66	0
t_n1383	778.731	641.1	941.89	0
t_n1384	693.013	556.05	850.83	0
t_n1385	543.797	407.23	700.08	0
t_n1386	412.538	277.31	572.57	0
t_n1387_TG-NOSTOCALES	552.771	438.21	683.41	B(0.996,3.261,0.025,1e-300)
t_n1388	371.207	277.71	482.53	0
t_n1389	283.125	185.44	397.74	0
t_n1390	235.959	149.52	339.32	0
t_n1391	2728.272	2392.01	2972.67	0
t_n1392	2084.277	1520.23	2517.54	0
t_n1393	1531.789	1044.39	2177.88	0
t_n1394	1180.238	731.2	1787.15	0
t_n1395	3462.624	2876.3	3848.05	0
t_n1396	1745.331	1255.8	2350.05	0
t_n1397	1421.908	941.26	2024.1	0
t_n1398	1368.66	896.1	1970.04	0
t_n1399	3293.136	2497.92	3818.16	0
