Mean_time	Mean_qlow	Mean_qup	Priors
t_n1342	2054.575	1826.65	2266.48	0
t_n1343	1857.314	1638.88	2073.56	0
t_n1344	1706.12	1491.68	1919.37	0
t_n1345	1559.189	1351.96	1767.42	0
t_n1346	1437.387	1238.92	1637.27	0
t_n1347	1334.881	1145.65	1527.61	0
t_n1348	1223.716	1045.64	1409.49	0
t_n1349	1021.726	858.85	1198.58	0
t_n1350	885.127	733.63	1051.21	0
t_n1351	808.255	665.95	967.14	0
t_n1352	685.717	554.06	834.04	0
t_n1353	436.335	329.92	563.79	0
t_n1354	1286.958	1101.12	1477.22	0
t_n1355	1101.483	929.9	1280.25	0
t_n1356	829.203	674.34	996.3	0
t_n1357	1172.102	996.21	1352.92	0
t_n1358	1003.886	841.78	1174.96	0
t_n1359	679.918	542.83	830.74	0
t_n1360	580.272	456.6	722.52	0
t_n1361	479.123	369.51	607.4	0
t_n1362	1488.311	1275.36	1706.44	0
t_n1363	1509.305	1288.44	1737.59	0
t_n1364	1311.591	1087.69	1547.56	0
t_n1365	1475.984	1200.86	1747.6	0
t_n1366	987.531	664.66	1319.65	0
t_n1367	1944.061	1671.38	2192.4	0
t_n1368	1668.715	1394.2	1928.43	0
t_n1369	1477.436	1211.5	1734.5	0
t_n1370	1246.604	997.99	1491.77	0
t_n1371	1084.945	858.46	1324.78	0
t_n1372	1458.784	967.16	1937.71	0
t_n1373	759.317	454.15	1134.77	0
t_n1374	2904.964	2734.49	3053.97	0
t_n1375	2187.832	1783.48	2495.51	0
t_n1376	3201.951	3128.42	3294.87	0
t_n1377_TG-OXYPHOTOBACTERIA	2967.177	2945.58	3024.65	B(2.945,4.520,1e-300,1e-300)
t_n1378_CG-OXYPHOTOBACTERIA	2095.286	1944.57	2299.85	B(2.0136,3.448,0.025,0.025)
t_n1379	1695.145	1475.03	1948.46	0
t_n1380	1461.05	1240.06	1719.76	0
t_n1381	1200.518	991.53	1463.35	0
t_n1382	918.822	737.61	1159.76	0
t_n1383	820.363	653.55	1046.07	0
t_n1384	718.498	566.27	924.33	0
t_n1385	546.913	422.56	716.66	0
t_n1386	431.499	328.31	574.06	0
t_n1387_TG-NOSTOCALES	621.243	486.29	819.32	B(0.996,3.261,0.025,1e-300)
t_n1388	420.547	317.16	572.29	0
t_n1389	331.165	245.36	455.55	0
t_n1390	269.146	195.73	375.16	0
t_n1391	2775.637	2670.48	2863.15	0
t_n1392	2253.169	1929.05	2480.71	0
t_n1393	1967.911	1223.88	2590.59	0
t_n1394	1564.95	931.64	2187.87	0
t_n1395	3617.11	3380.04	3820.55	0
t_n1396	2440.794	1700.89	2911.66	0
t_n1397	2050.358	1371.31	2552.55	0
t_n1398	1995.032	1320.03	2502.6	0
t_n1399	3536	3183.29	3840.39	0
