Mean_time	Mean_qlow	Mean_qup	Priors
t_n1218	2937.265	2654.37	3198.73	0
t_n1219	2713.146	2378.42	3012.06	0
t_n1220	1322.894	940.17	1790.23	0
t_n1221	716.787	447.11	1074.29	0
t_n1222	1287.71	786.27	1896.92	0
t_n1223	3075.137	2846.09	3314.64	0
t_n1224	2995.157	2762.68	3231.41	0
t_n1225	2835.378	2591.45	3078.16	0
t_n1226	2666.195	2416.21	2915.52	0
t_n1227_CG-CHLAMYDIIA	2429.761	2147.99	2706.36	B(1.08557,4.520,0.025,1E-300)
t_n1228	2056.041	1729.24	2371.8	0
t_n1229	1670.172	1318.65	2028.75	0
t_n1230	1373.045	1001.36	1754.5	0
t_n1231	1750.016	1364.25	2115.01	0
t_n1232	845.446	527.88	1280.83	0
t_n1233	2209.263	1912.13	2510.79	0
t_n1234	1918.099	1627.44	2221.37	0
t_n1235	1534.861	1243.26	1850.82	0
t_n1236	1175.359	901.37	1475.71	0
t_n1237	757.538	517.35	1040.3	0
t_n1238	1464.714	1105.37	1829.84	0
t_n1239	2115.721	1589.53	2560.48	0
t_n1240	1756.483	1213.75	2240.49	0
t_n1241	2502.342	2050.64	2866.46	0
t_n1242	1800.54	1262.04	2294.97	0
t_n1243	3523.325	3299.02	3737.01	0
t_n1244	3446.944	3218.92	3666.25	0
t_n1245	3249.713	2963.92	3513.36	0
t_n1246	2887.655	2592.44	3178.61	0
t_n1247	2625.433	2363.94	2900.24	0
t_n1248	2508.762	2258.11	2774.4	0
t_n1249	2209.498	1928.53	2487.05	0
t_n1250	1721.506	1165.89	2136.18	0
t_n1251	1966.57	1704.09	2232.56	0
t_n1252	1770.334	1500.82	2046.45	0
t_n1253	1582.599	1310.65	1863.49	0
t_n1254	1214.111	879.65	1544.9	0
t_n1255	1427.221	1141.54	1715.34	0
t_n1256	1062.184	744.85	1387.66	0
t_n1257	1124.071	779.2	1452.85	0
t_n1258	1285.817	945.04	1620.48	0
t_n1259	1673.618	1404.22	1952.56	0
t_n1260	1260.929	999.75	1536.21	0
t_n1261	1029.44	783.98	1301.43	0
t_n1262	792.745	553.49	1070.79	0
t_n1263	868.146	616.32	1161.54	0
t_n1264	624.657	395.07	901.85	0
t_n1265	2257.818	2017.12	2506.64	0
t_n1266	2094.304	1864.88	2334.16	0
t_n1267	2002.913	1778.03	2240.41	0
t_n1268	1811.579	1603.23	2029.71	0
t_n1269	1696.903	1498.81	1907.16	0
t_n1270	1477.123	1194.26	1732	0
t_n1271	877.933	500.85	1289.87	0
t_n1272	1208.485	915.11	1485.1	0
t_n1273	835.957	580.99	1127.79	0
t_n1274	364.092	209.76	581.78	0
t_n1275	1589.979	1397.93	1796.67	0
t_n1276	1492.572	1307.5	1693.57	0
t_n1277	1311.981	1135.21	1501.98	0
t_n1278	1162.643	990.21	1345.63	0
t_n1279	1050.985	883	1226.51	0
t_n1280	814.319	651.79	990.42	0
t_n1281	405.856	266.94	572.15	0
t_n1282	724.997	542.83	923.95	0
t_n1283	1149.358	945.77	1370.87	0
t_n1284	982.247	787.85	1201.57	0
t_n1285	740.231	546.14	963.9	0
t_n1286	797.464	583.86	1030.78	0
t_n1287	1002.263	531.32	1585.74	0
t_n1288	2457.373	2134.54	2753.85	0
t_n1289	2280.005	1917.76	2596.76	0
t_n1290	2068.315	1665.18	2415.89	0
t_n1291	1765.952	1308.89	2173.07	0
t_n1292	1799.875	1350.18	2188.44	0
t_n1293	1454.223	1075.73	1902.2	0
t_n1294	928.174	601.63	1339.76	0
t_n1295	913.869	546.8	1379.02	0
t_n1296	2668.482	2295.32	3033.84	0
t_n1297	2204.697	1854.36	2576.3	0
t_n1298	1409.182	1244.51	1587.34	0
t_n1299	1335.354	1171.87	1510.53	0
t_n1300	1166.012	1004.83	1333.93	0
t_n1301	1044.048	888.17	1208.02	0
t_n1302	848.397	668.48	1029.54	0
t_n1303	597.659	399.92	794.32	0
t_n1304	895.201	736.19	1060.97	0
t_n1305	728.393	570.89	892.78	0
t_n1306	543.027	379.13	710.49	0
t_n1307	702.051	430.42	979.23	0
t_n1308	1197.848	1012.31	1387.13	0
t_n1309	979.6	770.79	1186.4	0
t_n1310	574.852	367.59	789.04	0
t_n1311	1309.233	1138.76	1483.5	0
t_n1312	1133.231	963.82	1311.09	0
t_n1313	861.521	616.7	1095.46	0
t_n1314	1031.41	864.93	1209.69	0
t_n1315	710.891	499.87	924.85	0
t_n1316	735.547	576.27	905.23	0
t_n1317	466.734	295.15	653.29	0
t_n1318	591.043	427.06	761.48	0
t_n1319	462.056	293.14	642.84	0
t_n1320	1094.452	862.14	1304.99	0
t_n1321	736.939	522.23	978.78	0
t_n1322	431.976	249.57	667.74	0
t_n1323	1070.985	659.86	1551.86	0
t_n1324	2391.001	1973.71	2797.26	0
t_n1325	1174.419	734.65	1712.25	0
t_n1326	3340.055	3104.66	3567.44	0
t_n1327	3248.874	3013.73	3477.21	0
t_n1328	3134.85	2907.9	3365.27	0
t_n1329	3070.391	2847.88	3301.52	0
t_n1330	2581.6	2226.22	2914.6	0
t_n1331	2262.718	1849.23	2637.67	0
t_n1332	1134.033	701.24	1631.94	0
t_n1333	2311.837	1949.42	2656.35	0
t_n1334	1956.647	1533.97	2347.55	0
t_n1335	1186.998	749.86	1664.25	0
t_n1336	1877.156	1517.23	2241.97	0
t_n1337	1658.431	1309.02	2023.09	0
t_n1338	1359.155	1032.51	1728.58	0
t_n1339	828.421	553.33	1170.52	0
t_n1340	2874.902	2650.73	3096.67	0
